site,treatment,quadrat,height,latitude,longitude,day,month,year,slope,aspect,substrate,relief,observer,species_code,square,measurement,measurement_type,entered_by,checked_by,season
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,SCLO,22,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,SCLO,23,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Berm,2,Low,42.043653,70.640536,12,11,2023,2,260,Sand,Flat,Curtis,SCLO,25,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Control,1,Low,42.040401,70.637538,12,11,2023,-2,260,Sand,Flat,Curtis,SCLO,11,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Control,1,Low,42.040401,70.637538,12,11,2023,-2,260,Sand,Flat,Curtis,SCLO,15,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Control,1,Low,42.040401,70.637538,12,11,2023,-2,260,Sand,Flat,Curtis,SCLO,25,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Control,1,Mid,42.040503,70.637304,12,11,2023,-6,260,Sand,Flat,Curtis,SCLO,1,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Control,1,Mid,42.040503,70.637304,12,11,2023,-6,260,Sand,Flat,Curtis,SCLO,6,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Control,1,Mid,42.040503,70.637304,12,11,2023,-6,260,Sand,Flat,Curtis,SCLO,11,1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Control,3,Mid,42.040246,70.637414,12,11,2023,NA,NA,NA,NA,Liana,SCLO,7,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Duxbury_Beach,Control,4,Mid,42.040299,70.63736,12,11,2023,NA,NA,NA,NA,Liana,SCLO,24,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,1,Low,42.32322,71.045068,13,11,2023,NA,NA,NA,NA,Liana,SEBA,2,0.1,Percent Cover,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,1,Low,42.32322,71.045068,13,11,2023,NA,NA,NA,NA,Liana,SEBA,3,0.5,Percent Cover,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,1,Low,42.32322,71.045068,13,11,2023,NA,NA,NA,NA,Liana,SEBA,4,0.1,Percent Cover,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,1,Low,42.32322,71.045068,13,11,2023,NA,NA,NA,NA,Liana,SEBA,5,0.1,Percent Cover,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,1,Low,42.32322,71.045068,13,11,2023,NA,NA,NA,NA,Liana,SEBA,8,0.1,Percent Cover,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,1,Low,42.32322,71.045068,13,11,2023,NA,NA,NA,NA,Liana,SEBA,12,0.1,Percent Cover,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,1,Low,42.32322,71.045068,13,11,2023,NA,NA,NA,NA,Liana,SEBA,13,0.1,Percent Cover,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,1,Low,42.32322,71.045068,13,11,2023,NA,NA,NA,NA,Liana,SEBA,15,0.1,Percent Cover,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,1,Low,42.32322,71.045068,13,11,2023,NA,NA,NA,NA,Liana,SEBA,17,0.5,Percent Cover,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,1,Low,42.32322,71.045068,13,11,2023,NA,NA,NA,NA,Liana,SEBA,18,0.1,Percent Cover,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,1,Low,42.32322,71.045068,13,11,2023,NA,NA,NA,NA,Liana,SEBA,21,0.1,Percent Cover,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,1,Mid,42.32316,71.04501,13,11,2023,NA,NA,Cobble,NA,Liana,SEBA,4,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,1,Mid,42.32316,71.04501,13,11,2023,NA,NA,Cobble,NA,Liana,SEBA,20,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,High,42.323118,71.04505,13,11,2023,NA,NA,Boulder,NA,Liana,SEBA,4,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,High,42.323118,71.04505,13,11,2023,NA,NA,Boulder,NA,Liana,SEBA,9,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,High,42.323118,71.04505,13,11,2023,NA,NA,Boulder,NA,Liana,SEBA,14,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,High,42.323118,71.04505,13,11,2023,NA,NA,Boulder,NA,Liana,SEBA,23,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,2,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,4,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,5,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,6,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,7,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,8,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,9,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,11,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,12,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,13,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,14,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,16,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,17,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,20,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Low,42.32319,71.044991,13,11,2023,NA,NA,NA,NA,Liana,SEBA,22,0.5,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,2,Mid,42.323181,71.045192,13,11,2023,NA,NA,NA,NA,Liana,SEBA,20,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,High,42.32319,71.045279,13,11,2023,-9,19,Gravel,Low,Laura,SEBA,1,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,High,42.32319,71.045279,13,11,2023,-9,19,Gravel,Low,Laura,SEBA,2,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,High,42.32319,71.045279,13,11,2023,-9,19,Gravel,Low,Laura,SEBA,3,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,High,42.32319,71.045279,13,11,2023,-9,19,Gravel,Low,Laura,SEBA,4,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,High,42.32319,71.045279,13,11,2023,-9,19,Gravel,Low,Laura,SEBA,5,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,High,42.32319,71.045279,13,11,2023,-9,19,Gravel,Low,Laura,SEBA,8,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,High,42.32319,71.045279,13,11,2023,-9,19,Gravel,Low,Laura,SEBA,9,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,High,42.32319,71.045279,13,11,2023,-9,19,Gravel,Low,Laura,SEBA,10,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,1,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,3,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,4,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,6,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,7,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,10,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,11,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,12,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,13,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,14,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,15,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,18,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,20,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,22,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,23,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,24,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Low,42.323316,71.045267,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,25,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Mid,42.323238,71.045225,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,6,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Mid,42.323238,71.045225,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,7,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Mid,42.323238,71.045225,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,11,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Mid,42.323238,71.045225,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,12,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Mid,42.323238,71.045225,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,14,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Mid,42.323238,71.045225,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,15,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Mid,42.323238,71.045225,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,16,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Mid,42.323238,71.045225,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,19,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Mid,42.323238,71.045225,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,20,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Mid,42.323238,71.045225,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,24,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,3,Mid,42.323238,71.045225,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,25,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,1,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,2,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,3,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,4,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,5,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,6,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,7,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,8,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,9,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,10,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,11,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,12,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,13,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,14,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,High,42.323196,71.045267,13,11,2023,-9,19,Cobble,Moderate,LD,SEBA,15,1,Count,Bradlie,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,1,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,2,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,3,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,5,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,6,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,7,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,8,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,9,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,10,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,11,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,12,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,13,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,16,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,19,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,20,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,21,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,22,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,23,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,24,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Low,42.323297,71.045218,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,25,2,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Mid,42.323253,71.045279,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,15,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Mid,42.323253,71.045279,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,16,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Mid,42.323253,71.045279,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,21,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,4,Mid,42.323253,71.045279,13,11,2023,-9,19,Cobble,Low,Laura,SEBA,22,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,High,42.32121,71.043359,13,11,2023,15,15,Boulder,Moderate,Curtis,SEBA,19,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,High,42.32121,71.043359,13,11,2023,15,15,Boulder,Moderate,Curtis,SEBA,20,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,High,42.32121,71.043359,13,11,2023,15,15,Boulder,Moderate,Curtis,SEBA,24,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,High,42.32121,71.043359,13,11,2023,15,15,Boulder,Moderate,Curtis,SEBA,25,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,1,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,2,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,3,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,5,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,7,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,10,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,13,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,14,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,17,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,18,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,19,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,20,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,21,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,23,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,24,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Low,42.323319,71.045526,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,25,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Mid,42.323293,71.045468,13,11,2023,7,15,Gravel,Low,Curtis,SEBA,2,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Mid,42.323293,71.045468,13,11,2023,7,15,Gravel,Low,Curtis,SEBA,17,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,5,Mid,42.323293,71.045468,13,11,2023,7,15,Gravel,Low,Curtis,SEBA,20,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,High,42.330537,71.047452,13,11,2023,5,15,Gravel,Low,Curtis,SEBA,21,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,1,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,2,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,3,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,4,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,5,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,6,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,7,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,8,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,9,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,11,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,12,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,13,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,14,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,15,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,17,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,18,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,20,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,21,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,22,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,23,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Low,42.323377,71.045463,13,11,2023,2,15,Gravel,Flat,Curtis,SEBA,25,1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Mid,42.323307,71.04544,13,11,2023,6,15,Gravel,Flat,Curtis,SEBA,1,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
Bayside,Berm,6,Mid,42.323307,71.04544,13,11,2023,6,15,Gravel,Flat,Curtis,SEBA,4,0.1,Percent Cover,Laura,"BJM, IKC",fall_23
