site,treatment,farms_number,latitudes_for,longitude,line_of_site,day_deployed,month_deployed,year_deployed,time_deployed,day_retrieved,month_retrieved,year_retrieved,time_retrieved,species_code,sex,fish_length_carapace_width_mm,entered_by,checked_by,x20
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_13,42.323461,-71.044938,"0 degrees to lightpole, 45 degrees to end of pier, 50 degrees to first trap, 90 degrees to bathhouse chimney",20,7,2023,1899-12-30T08:45:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,CAMA,M,77,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,CAMA,M,32,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,CAMA,M,28,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,CAMA,M,10,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,CAMA,M,15,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PAHE,M,25,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PAHE,NA,11,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PAHE,NA,10,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PAHE,NA,7,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PAHE,NA,7,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,125,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,40,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,80,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,85,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,40,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,80,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,78,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,87,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,PHGU,NA,80,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,HESA,F,26,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,TAAD,NA,43,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,ULSL,NA,45,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,ULSL,NA,25,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,ULSL,NA,40,LD,NA,NA
Bayside,Berm,FARMS_14,42.32345,-71.04511,"0 degrees to telephone pole, bathhouse chimney",20,7,2023,1899-12-30T08:30:00Z,26,11,2023,1899-12-30T16:00:00Z,ULSL,NA,40,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,CAMA,M,12,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,CAMA,F,43,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,CAMA,M,21,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,PALO,NA,NA,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,52,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,60,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,61,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,54,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,51,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,55,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,42,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,45,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,48,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,45,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,40,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,49,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,44,ML,AJ,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",5,7,2023,1899-12-30T08:26:00Z,20,7,2023,1899-12-30T07:35:00Z,FPEN,NA,35,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,CAMA,M,14,ML,AJ,NA
